scenario_id,speed_mph,angle_deg,occupant_offset_m,belted,sensor_delay_s,pulse_duration_s,crash_active,hic_initial_design,chest_initial_design,energy_initial_design,false_deploy_initial_design,hic_deterministic_sqp,chest_deterministic_sqp,energy_deterministic_sqp,false_deploy_deterministic_sqp,hic_grid_search,chest_grid_search,energy_grid_search,false_deploy_grid_search,hic_mpc_inspired_policy,chest_mpc_inspired_policy,energy_mpc_inspired_policy,false_deploy_mpc_inspired_policy,hic_robust_de+slsqp,chest_robust_de+slsqp,energy_robust_de+slsqp,false_deploy_robust_de+slsqp,hic_shift_robust_dro,chest_shift_robust_dro,energy_shift_robust_dro,false_deploy_shift_robust_dro,hic_shift_refined_local_search,chest_shift_refined_local_search,energy_shift_refined_local_search,false_deploy_shift_refined_local_search
0,35.8385954840912,-11.88917156823171,-0.020400033742749204,1,-0.0012602167949893074,0.09189197523300584,1,263.5005239530733,31.574160886743925,0.5167613057740212,0.0,263.50052372387785,31.574160877086268,0.5167612403918473,0.0,244.92313117077808,30.904037729920653,0.11814043187520568,0.0,272.3494463620477,31.878956576363553,0.7455164932046778,0.0,256.39575591408675,30.904818572468606,0.12473313576057979,0.0,250.45651525823,30.830964609190424,0.17649770617708804,0.0,266.71914048616037,31.35048902704332,0.12368393469749882,0.0
1,57.41421576142663,21.43257814408758,0.026902231342297567,1,-0.012,0.15518987745854423,1,195.78451750697113,41.30828875541384,0.5687925031366261,0.0,195.51458973963025,41.29611873554253,0.5661135024678626,0.0,177.6220118587584,40.998871150643616,0.1266414810093485,0.0,204.65261648850617,41.52650911711245,0.6839700018780906,0.0,179.0868601334876,40.915901362271065,0.13433665122027605,0.0,180.72155516618906,40.98221422243197,0.18900386481269166,0.0,189.46747826768632,41.09435506783177,0.13394088942714508,0.0
2,54.416938295882034,12.193443878780888,-0.00435168793444257,1,-0.008637712743211444,0.08679661497915969,1,797.9286016836787,52.45478826743145,0.5543632205348086,0.0,797.928602456086,52.454788258127955,0.5543631503493337,0.0,797.5606780846684,51.598741293103004,0.12402755339067008,0.0,715.2815096700682,53.37597739130281,0.6822618776379604,0.0,672.1076911549894,51.98769676988739,0.13153892497581257,0.0,723.5697281577845,51.755713187662224,0.18568941390719151,0.0,655.1448859030538,52.36513239038491,0.1314680198522383,0.0
3,11.94004667966343,-10.756495303951926,-0.019977478256372447,1,-0.0014710921029814448,0.1,0,4.078296749489136,10.949075185788613,0.4977472282157286,1.0,4.078296749489136,10.949075185788613,0.4977471652358793,1.0,4.078296749489136,10.949075185788613,0.11483923519471374,1.0,4.078296749489136,10.949075185788613,0.7281773389086001,1.0,4.078296749489136,10.949075185788613,0.12106946961194542,1.0,4.078296749489136,10.949075185788613,0.171394054755212,1.0,4.078296749489136,10.949075185788613,0.12050616631066803,1.0
4,35.349887196308636,-20.676539849937818,0.011137574939915887,1,0.0019014423356869844,0.08405044947355028,1,137.95741569656113,33.40493417063266,0.5159861336265037,0.0,137.95741554233152,33.404934161233065,0.5159860683461971,0.0,129.1127306861106,32.866757137426845,0.11796040227977161,0.0,147.90009272023437,34.03123876669054,0.7790617182780715,0.0,149.34356647744923,34.21975947887459,0.12433630774669155,0.0,136.18542429621957,33.35851088744845,0.17604430299258964,0.0,156.6207773569191,34.64446055839095,0.12315125904114775,0.0
5,35.17580490410939,-17.74018002061366,-0.02609601606404476,1,-0.012,0.12817768354669887,1,90.7449218461846,27.914346795669918,0.5416200532847011,0.0,90.81833117904422,27.918619353419132,0.53894959891219,0.0,80.10451363395273,26.918075187648842,0.12220008431377552,0.0,95.71621269091476,28.31643745886527,0.7824739638376346,0.0,81.6707827163248,27.03607422687411,0.1293372337159571,0.0,81.50922249795926,27.04227337164463,0.18213918104717905,0.0,86.47763413469394,27.491318246750204,0.12861446795508766,0.0
6,43.12581556943702,15.939237725108145,-0.044346097095921196,1,-0.004910781960237422,0.14121365003858083,1,139.22576066801466,34.9354479296304,0.5231641410518172,0.0,139.22576109257864,34.93544792185332,0.5231640748414788,0.0,168.05129654079465,34.09391423104054,0.11911059197080451,0.0,141.4916745996203,35.379711146898494,0.7370208433471672,0.0,167.85046127474786,34.19670068943506,0.1263382111160792,0.0,160.8570554997268,34.18027256265697,0.17799015246296926,0.0,147.4249401770282,34.551204577300446,0.12550338900985133,0.0
7,36.76402712254302,21.142747359874743,0.03509246810137838,1,-0.0023431614832726292,0.16,1,50.03832389470107,27.00701125800609,0.5144083708131614,0.0,50.03832381675078,27.007011248643337,0.5144083057284182,0.0,42.69865034453062,26.07958681585622,0.11781415533815118,0.0,53.77099446573398,27.47943721187853,0.7644895122717335,0.0,42.841953544828684,26.150769525104575,0.124371890758225,0.0,43.336561820999826,26.177984588608428,0.17594441017151424,0.0,46.07517329102043,26.572331093468495,0.1233656127042232,0.0
8,13.477589172572426,-3.6958003363618834,-0.051462999588242325,1,-0.0010342627225833573,0.18078811829857316,0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0,1.4101167348437829,8.28457644046399,0.0,0.0
9,46.28303138545385,-18.104959356883263,0.014224828470722883,1,-0.009984475799072141,0.07053199017048735,1,421.6358305063796,48.40580037667782,0.5586078233921135,0.0,421.6358300107734,48.40580036811841,0.5586077526569005,0.0,351.1903204225878,47.61245176035178,0.12471870361460907,0.0,428.317625908038,49.164255652565814,0.7577768231566645,0.0,300.05986075537584,48.45612525708614,0.13301557793081628,0.0,324.68873761074474,47.93494573583242,0.18680150808684892,0.0,317.527521382844,48.847841548599185,0.13244096428596366,0.0
10,49.809778402565854,7.142151825397355,-0.04306359536440327,1,0.00430943390587634,0.12951815577321354,1,273.11247558214876,40.738659337682826,0.5029997168849348,0.0,273.112476082176,40.73865932862328,0.5029996532534864,0.0,317.87122458279555,39.81725528429254,0.11587109551635193,0.0,261.96745707901493,41.237523749476246,0.660878027576679,0.0,297.024547867382,40.02949978514097,0.12229893205034349,0.0,306.9986567561323,39.98850767332486,0.17300840819059074,0.0,276.007850003884,40.44703182735073,0.12169389079672087,0.0
11,40.20861877248413,12.036382536444258,-0.0016029040942917244,1,0.003417815531917131,0.09275804575398565,1,171.05617735761837,36.548596264982876,0.5112480798726946,0.0,171.05617715344806,36.548596256174164,0.5112480151998768,0.0,148.7489040336424,35.73697523730176,0.1172341063024988,0.0,173.13813355780283,36.96715619106677,0.7278455021574541,0.0,163.50110755530454,36.10227618617953,0.12356330051812896,0.0,154.4625938480244,35.9069118055773,0.1749496201655875,0.0,168.75179223264402,36.192658356626865,0.12296943779819149,0.0
12,57.43749622365735,-11.645958633987009,-0.006274717500605664,1,-0.004736599744588706,0.08413006751878006,1,917.6996776529342,55.519953532455375,0.5459043843022607,0.0,917.6996780593923,55.519953523260575,0.5459043151924821,0.0,914.9007629319476,54.79948948220208,0.12261450622306108,0.0,868.506624848004,56.53507701775993,0.6526264378045094,0.0,743.6751468147941,55.63775855449719,0.13015551066065406,0.0,799.4569417071501,55.055487239647455,0.18350265020085005,0.0,731.7336629637682,55.903029163330174,0.1298731826342124,0.0
13,42.31657786395879,24.511431004437505,-0.012967207750762738,1,0.0030080819963819623,0.09565807911142984,1,250.54782195975199,42.04934625825406,0.5146089892757327,0.0,250.54782170116474,42.04934624949164,0.5146089241702826,0.0,238.61476519395666,41.20958591304294,0.11771279765341124,0.0,261.73209011371495,42.65741008828289,0.7697432098297243,0.0,195.74336456807248,41.43125783796233,0.12476110430486824,0.0,207.76275161595734,41.33786231537968,0.17580347971672727,0.0,205.65128242611001,41.827639384390466,0.12373031762407098,0.0
14,48.3711531687555,5.774994065329113,-0.06136061650107945,1,-0.0013503034629864733,0.08805229985898272,1,974.3118853834369,45.25944985160144,0.5174582142985555,0.0,974.3118856520219,45.259449842403555,0.5174581488143198,0.0,958.8142139255788,44.543676615385074,0.11807334535827652,0.0,979.4500217988244,45.853081812458136,0.6753071547142836,0.0,963.1373723453075,45.17024506961025,0.12469876080293028,0.0,961.3821894965304,44.8257622095234,0.176425245087011,0.0,969.4534529958388,45.59178809694933,0.12376372184987747,0.0
15,58.20892033499031,-17.774055683650474,-0.003799261484568701,0,-0.0019045351194904815,0.12765513205805035,1,273.1938530127858,47.16430481155585,0.5516606980364913,0.0,273.1938538055481,47.16430480526768,0.5516606282056963,0.0,273.36765489899335,46.27158109210671,0.12376345371634961,0.0,235.5281680593096,47.98788951679502,0.5871630075773469,0.0,304.79296178548617,46.15113159408635,0.13167410838514956,0.0,291.159174695145,46.32230565672213,0.1852984554982809,0.0,264.7496818602156,46.41775834511028,0.13104097468868608,0.0
