scenario_id,speed_mph,angle_deg,occupant_offset_m,belted,sensor_delay_s,pulse_duration_s,crash_active,hic_initial_design,chest_initial_design,energy_initial_design,false_deploy_initial_design,hic_deterministic_sqp,chest_deterministic_sqp,energy_deterministic_sqp,false_deploy_deterministic_sqp,hic_grid_search,chest_grid_search,energy_grid_search,false_deploy_grid_search,hic_mpc_inspired_policy,chest_mpc_inspired_policy,energy_mpc_inspired_policy,false_deploy_mpc_inspired_policy,hic_robust_de+slsqp,chest_robust_de+slsqp,energy_robust_de+slsqp,false_deploy_robust_de+slsqp,hic_shift_robust_dro,chest_shift_robust_dro,energy_shift_robust_dro,false_deploy_shift_robust_dro,hic_shift_refined_local_search,chest_shift_refined_local_search,energy_shift_refined_local_search,false_deploy_shift_refined_local_search
150,50.323138450677924,-12.97186177403747,0.0715604095070152,0,0.0008502822955540595,0.11536695270287463,1,253.09743307756412,41.428238705501286,0.5609471222326678,0.0,253.09743305731598,41.42823870028369,0.5609470512463739,0.0,232.85615113067638,40.14338403321454,0.12540867167988295,0.0,240.58001789416312,41.46202326144578,0.6355905752329584,0.0,203.30084835639565,39.08641528149318,0.13297920632002377,0.0,217.37866137652384,39.62017527595354,0.18755429073366905,0.0,201.89617617919419,39.210534413990196,0.13206437845126992,0.0
151,57.903016532417965,-34.49602013853187,0.0038414961853833387,1,0.007789711457904883,0.08591579492917582,1,868.1546375297036,61.56736504885115,0.5287832136874346,0.0,868.1546373682621,61.567365041646305,0.5287831467869178,0.0,715.0485751748786,61.179217854277184,0.12043472614086133,0.0,787.2751863601645,62.47345399158595,0.7074467901896023,0.0,786.659664174411,63.689805629983915,0.12972593569008753,0.0,668.1378033882357,62.164317002996626,0.18098497520488638,0.0,754.4083259353407,64.00848419757983,0.1283829866878147,0.0
152,47.59240269333346,-36.51344950003258,0.06355478088744093,1,-0.0027799201225514837,0.12676704433308164,1,164.0773957022798,38.351331214154364,0.5506392663885208,0.0,164.07739579054098,38.35133121247546,0.550639196712981,0.0,167.76689726979572,38.08436834008094,0.1239776367360119,0.0,152.98881436659047,37.549683652728696,0.793699717216563,0.0,151.70727122978096,37.527978790534526,0.1310814161488587,0.0,160.39967827782618,37.930049231404915,0.18530341354408178,0.0,149.1590239914972,37.47139910757252,0.1307231506238282,0.0
153,49.878255265001464,-6.914262707017985,0.042168157827345044,1,0.0007856168772982024,0.10205941951296435,1,249.11974565101264,42.5267853670259,0.5353152425322933,0.0,249.11974551983056,42.52678535868579,0.5353151748008866,0.0,221.246409435325,41.54574394272607,0.12118913283068225,0.0,247.19252246479465,43.02332751822655,0.6765577660339495,0.0,194.67298495480856,41.361185160506714,0.1280211981374887,0.0,212.72769873809636,41.509587312956356,0.18107448613205737,0.0,199.75540313119575,41.55805489346109,0.12709401466637252,0.0
154,51.641097921279545,30.653299496807218,0.011081694972561673,1,0.011106814724501951,0.07,1,1134.8262073333856,59.027446435433305,0.5172359123861947,0.0,1134.8262073633682,59.0274464352928,0.5172358470244904,0.0,827.8720198734754,61.614165585221706,0.12101727372062913,0.0,887.8300666677719,60.08542075559991,0.7375828639415313,0.0,962.9171737438654,61.37243400282731,0.1311975785851349,0.0,873.534638699521,61.71756551406685,0.18227798074698093,0.0,949.2358379249048,61.66267929577824,0.1292731124268717,0.0
155,53.95526482893405,-33.825061359414605,0.014991964048399002,0,0.0037661513455725646,0.13096793077856442,1,250.71586542956652,45.27684144962581,0.5489893092571059,0.0,250.71586638951177,45.27684144464582,0.5489892397756032,0.0,265.5891628023784,44.278142383347834,0.12333097086312174,0.0,262.97523640418,45.75262665590875,0.6738760138071653,0.0,277.3822752546972,43.86608271882785,0.13072452099381365,0.0,255.36854337140414,44.11525648044797,0.18453261699940535,0.0,256.00284881653306,44.087170626899564,0.12994687308907932,0.0
156,55.86003631351065,-19.746861134265878,0.056269668293341,1,-0.000874414361154709,0.07681956071374121,1,610.045507291015,56.58797179280796,0.5571626918641782,0.0,610.0455064719665,56.58797178481956,0.5571626213398995,0.0,458.9146609620299,55.602488819095605,0.12488673583968143,0.0,640.512564628846,57.2059253433617,0.6909633640019913,0.0,430.60163673728425,58.023973848169895,0.13438070570014216,0.0,436.5533949722919,56.44130638148672,0.1877816364464561,0.0,445.15271603879523,58.06256511502582,0.13355594902357995,0.0
157,52.977754981598764,3.6302534709416188,-0.030754611417720682,1,-0.004585553352804365,0.11238459385956683,1,412.2314209516302,44.98755300467676,0.5316396524346166,0.0,412.2314215244713,44.98755299509406,0.5316395851453847,0.0,458.4517159138402,44.040464376396045,0.1204416406872999,0.0,405.73538974291057,45.70257415999232,0.6485556893680132,0.0,420.74631299660956,44.1960501063539,0.1274813677727863,0.0,440.81797119348164,44.18754309438021,0.18015374505563528,0.0,445.4388164260438,44.67815764549504,0.12721942678241588,0.0
158,53.484247891405985,-29.203321843111585,-0.044148514709240944,1,0.007001747274005401,0.07,1,1529.5506111077727,60.67556751318989,0.5114170195936517,0.0,1529.5506111245822,60.6755675121818,0.5114169549265088,0.0,1470.237158522635,62.76810184566102,0.11848110334904711,0.0,1532.2101797916475,61.69629771382719,0.7198517671492574,0.0,1557.6919643710876,63.23095795594291,0.12782238326258608,0.0,1498.8854751731055,63.51303509000382,0.17813252661922102,0.0,1546.2365503236426,63.52966045106148,0.12627148066538493,0.0
159,47.603324361297,6.353325575818923,0.05948955819791733,1,-0.0018905164349239847,0.07,1,314.6951040533388,45.47978742040098,0.5457950088598778,0.0,314.69510352409173,45.47978741362424,0.5457949397798204,0.0,199.33269849608988,44.9704630701393,0.12281938603193653,0.0,303.01379224217385,46.00741227407101,0.6954458375344226,0.0,219.84992193167577,47.29845456379105,0.13164221401829038,0.0,196.4801625378853,45.56615755256008,0.18442275727749208,0.0,226.6334305480897,47.03712523990082,0.13088819528734003,0.0
